33	-44.75	112516.390625
33.25	-44.75	112342.648438
33.5	-44.75	112173.28125
33.75	-44.75	112008.46875
34	-44.75	111848.289062
34.25	-44.75	111692.804688
34.5	-44.75	111541.96875
34.75	-44.75	111395.734375
35	-44.75	111253.921875
35.25	-44.75	111116.351562
35.5	-44.75	110982.835938
35.75	-44.75	110853.101562
36	-44.75	110726.921875
36.25	-44.75	110604
36.5	-44.75	110484.046875
36.75	-44.75	110366.789062
37	-44.75	110251.921875
37.25	-44.75	110139.1875
37.5	-44.75	110028.28125
37.75	-44.75	109918.90625
38	-44.75	109810.835938
38.25	-44.75	109703.765625
38.5	-44.75	109597.476562
38.75	-44.75	109491.71875
39	-44.75	109386.257812
39.25	-44.75	109280.898438
39.5	-44.75	109175.445312
39.75	-44.75	109069.695312
40	-44.75	108963.5
40.25	-44.75	108856.71875
40.5	-44.75	108749.226562
40.75	-44.75	108640.90625
41	-44.75	108531.664062
41.25	-44.75	108421.429688
41.5	-44.75	108310.148438
41.75	-44.75	108197.78125
42	-44.75	108084.304688
42.25	-44.75	107969.695312
42.5	-44.75	107853.953125
42.75	-44.75	107737.101562
43	-44.75	107619.15625
43.25	-44.75	107500.132812
43.5	-44.75	107380.09375
43.75	-44.75	107259.046875
44	-44.75	107137.078125
44.25	-44.75	107014.21875
44.5	-44.75	106890.523438
44.75	-44.75	106766.054688
45	-44.75	106640.875
45.25	-44.75	106515.039062
45.5	-44.75	106388.609375
45.75	-44.75	106261.640625
46	-44.75	106134.1875
46.25	-44.75	106006.3125
46.5	-44.75	105878.070312
46.75	-44.75	105749.515625
47	-44.75	105620.6875
47.25	-44.75	105491.632812
47.5	-44.75	105362.414062
47.75	-44.75	105233.054688
48	-44.75	105103.609375
48.25	-44.75	104974.078125
48.5	-44.75	104844.515625
48.75	-44.75	104714.953125
49	-44.75	104585.398438
49.25	-44.75	104455.890625
49.5	-44.75	104326.421875
49.75	-44.75	104197.023438
50	-44.75	104067.703125
50.25	-44.75	103938.453125
50.5	-44.75	103809.28125
50.75	-44.75	103680.179688
51	-44.75	103551.140625
51.25	-44.75	103422.148438
51.5	-44.75	103293.195312
51.75	-44.75	103164.25
52	-44.75	103035.289062
52.25	-44.75	102906.273438
52.5	-44.75	102777.164062
52.75	-44.75	102647.921875
53	-44.75	102518.5
53.25	-44.75	102388.828125
53.5	-44.75	102258.84375
53.75	-44.75	102128.492188
54	-44.75	101997.671875
54.25	-44.75	101866.3125
54.5	-44.75	101734.304688
54.75	-44.75	101601.570312
55	-44.75	101467.9375
55.25	-44.75	101333.335938
55.5	-44.75	101197.609375
55.75	-44.75	101060.601562
56	-44.75	100922.164062
56.25	-44.75	100782.117188
56.5	-44.75	100640.25
56.75	-44.75	100496.390625
57	-44.75	100350.289062
57.25	-44.75	100201.71875
57.5	-44.75	100050.414062
57.75	-44.75	99896.09375
58	-44.75	99738.453125
58.25	-44.75	99577.1640625
58.5	-44.75	99411.875
58.75	-44.75	99242.1953125
59	-44.75	99067.7109375
59.25	-44.75	98887.984375
59.5	-44.75	98702.53125
59.75	-44.75	98510.8203125
60	-44.75	98312.3125
60.25	-44.75	98106.390625
60.5	-44.75	97892.4296875
60.75	-44.75	97669.734375
61	-44.75	97437.578125
61.25	-44.75	97195.1953125
61.5	-44.75	96941.7890625
61.75	-44.75	96676.5078125
62	-44.75	96398.5
62.25	-44.75	96106.875
62.5	-44.75	95800.7421875
62.75	-44.75	95479.2109375
63	-44.75	95141.4375
63.25	-44.75	94786.578125
63.5	-44.75	94413.890625
63.75	-44.75	94022.6796875
64	-44.75	93612.390625
64.25	-44.75	100000
64.5	-44.75	100000
64.75	-44.75	100000.007812
65	-44.75	100000
65.25	-44.75	100000
65.5	-44.75	100000
65.75	-44.75	100000
66	-44.75	100000
66.25	-44.75	100000
66.5	-44.75	100000
66.75	-44.75	100000
67	-44.75	100000
67.25	-44.75	100000
67.5	-44.75	100000
67.75	-44.75	100000
68	-44.75	100000
68.25	-44.75	100000
68.5	-44.75	100000
68.75	-44.75	100000
69	-44.75	100000
69.25	-44.75	100000
69.5	-44.75	100000
69.75	-44.75	100000
70	-44.75	100000
70.25	-44.75	100000
70.5	-44.75	100000
70.75	-44.75	100000
71	-44.75	100000
71.25	-44.75	100000
71.5	-44.75	99999.9921875
71.75	-44.75	100000
72	-44.75	100000
72.25	-44.75	100000
72.5	-44.75	100000
72.75	-44.75	100000
73	-44.75	100000
73.25	-44.75	100000
73.5	-44.75	100000
73.75	-44.75	100000
74	-44.75	100000
74.25	-44.75	100000
74.5	-44.75	100000
74.75	-44.75	99999.9921875
75	-44.75	99999.9921875
75.25	-44.75	100000
75.5	-44.75	100000
75.75	-44.75	99999.9921875
76	-44.75	100000
76.25	-44.75	100000
76.5	-44.75	100000
76.75	-44.75	100000
77	-44.75	100000
77.25	-44.75	100000
77.5	-44.75	100000
77.75	-44.75	100000
78	-44.75	100000
78.25	-44.75	100000
78.5	-44.75	100000.007812
78.75	-44.75	100000
79	-44.75	100000
79.25	-44.75	100000
79.5	-44.75	100000
79.75	-44.75	99999.9921875
80	-44.75	100000
80.25	-44.75	100000
80.5	-44.75	100000
15	-44.5	127062.492188
15.25	-44.5	126613.515625
15.5	-44.5	126184.421875
15.75	-44.5	125776.507812
16	-44.5	125390.070312
16.25	-44.5	125024.804688
16.5	-44.5	124679.945312
16.75	-44.5	124354.546875
17	-44.5	124047.445312
17.25	-44.5	123757.4375
17.5	-44.5	123483.242188
17.75	-44.5	123223.515625
18	-44.5	122976.960938
18.25	-44.5	122742.25
18.5	-44.5	122518.101562
18.75	-44.5	122303.25
19	-44.5	122096.429688
19.25	-44.5	121896.515625
19.5	-44.5	121702.382812
19.75	-44.5	121512.984375
20	-44.5	121327.382812
20.25	-44.5	121144.664062
20.5	-44.5	120964.101562
20.75	-44.5	120784.96875
21	-44.5	120606.734375
21.25	-44.5	120428.90625
21.5	-44.5	120251.09375
21.75	-44.5	120073.0625
22	-44.5	119894.625
22.25	-44.5	119715.75
22.5	-44.5	119536.414062
22.75	-44.5	119356.757812
23	-44.5	119176.929688
23.25	-44.5	118997.125
23.5	-44.5	118817.648438
23.75	-44.5	118638.71875
24	-44.5	118460.671875
24.25	-44.5	118283.765625
24.5	-44.5	118108.226562
24.75	-44.5	117934.273438
25	-44.5	117762.023438
25.25	-44.5	117591.617188
25.5	-44.5	117423.023438
25.75	-44.5	117256.140625
26	-44.5	117090.851562
26.25	-44.5	116926.890625
26.5	-44.5	116763.960938
26.75	-44.5	116601.703125
27	-44.5	116439.695312
27.25	-44.5	116277.492188
27.5	-44.5	116114.609375
27.75	-44.5	115950.59375
28	-44.5	115785
28.25	-44.5	115617.453125
28.5	-44.5	115447.578125
28.75	-44.5	115275.085938
29	-44.5	115099.828125
29.25	-44.5	114921.664062
29.5	-44.5	114740.664062
29.75	-44.5	114556.914062
30	-44.5	114370.632812
30.25	-44.5	114182.164062
30.5	-44.5	113991.90625
30.75	-44.5	113800.398438
31	-44.5	113608.195312
31.25	-44.5	113415.890625
31.5	-44.5	113224.164062
31.75	-44.5	113033.648438
32	-44.5	112845.015625
32.25	-44.5	112658.851562
32.5	-44.5	112475.757812
32.75	-44.5	112296.21875
33	-44.5	112120.65625
33.25	-44.5	111949.429688
33.5	-44.5	111782.828125
33.75	-44.5	111621.023438
34	-44.5	111464.078125
34.25	-44.5	111312.03125
34.5	-44.5	111164.867188
34.75	-44.5	111022.398438
35	-44.5	110884.546875
35.25	-44.5	110751.070312
35.5	-44.5	110621.710938
35.75	-44.5	110496.242188
36	-44.5	110374.351562
36.25	-44.5	110255.78125
36.5	-44.5	110140.203125
36.75	-44.5	110027.359375
37	-44.5	109916.929688
37.25	-44.5	109808.59375
37.5	-44.5	109702.09375
37.75	-44.5	109597.132812
38	-44.5	109493.460938
38.25	-44.5	109390.773438
38.5	-44.5	109288.84375
38.75	-44.5	109187.40625
39	-44.5	109086.242188
39.25	-44.5	108985.140625
39.5	-44.5	108883.882812
39.75	-44.5	108782.304688
40	-44.5	108680.21875
40.25	-44.5	108577.5
40.5	-44.5	108474
40.75	-44.5	108369.625
41	-44.5	108264.273438
41.25	-44.5	108157.882812
41.5	-44.5	108050.398438
41.75	-44.5	107941.757812
42	-44.5	107831.976562
42.25	-44.5	107721.015625
42.5	-44.5	107608.875
42.75	-44.5	107495.601562
43	-44.5	107381.203125
43.25	-44.5	107265.710938
43.5	-44.5	107149.15625
43.75	-44.5	107031.609375
44	-44.5	106913.09375
44.25	-44.5	106793.679688
44.5	-44.5	106673.429688
44.75	-44.5	106552.382812
45	-44.5	106430.632812
45.25	-44.5	106308.21875
45.5	-44.5	106185.203125
45.75	-44.5	106061.65625
46	-44.5	105937.632812
46.25	-44.5	105813.179688
46.5	-44.5	105688.375
46.75	-44.5	105563.25
47	-44.5	105437.875
47.25	-44.5	105312.273438
47.5	-44.5	105186.5
47.75	-44.5	105060.609375
48	-44.5	104934.625
48.25	-44.5	104808.578125
48.5	-44.5	104682.507812
48.75	-44.5	104556.429688
49	-44.5	104430.382812
49.25	-44.5	104304.382812
49.5	-44.5	104178.4375
49.75	-44.5	104052.570312
50	-44.5	103926.773438
50.25	-44.5	103801.0625
50.5	-44.5	103675.4375
50.75	-44.5	103549.898438
51	-44.5	103424.421875
51.25	-44.5	103299.007812
51.5	-44.5	103173.632812
51.75	-44.5	103048.28125
52	-44.5	102922.914062
52.25	-44.5	102797.507812
52.5	-44.5	102672.015625
52.75	-44.5	102546.398438
53	-44.5	102420.609375
53.25	-44.5	102294.585938
53.5	-44.5	102168.273438
53.75	-44.5	102041.585938
54	-44.5	101914.460938
54.25	-44.5	101786.804688
54.5	-44.5	101658.53125
54.75	-44.5	101529.515625
55	-44.5	101399.664062
55.25	-44.5	101268.851562
55.5	-44.5	101136.945312
55.75	-44.5	101003.789062
56	-44.5	100869.226562
56.25	-44.5	100733.09375
56.5	-44.5	100595.195312
56.75	-44.5	100455.328125
57	-44.5	100313.28125
57.25	-44.5	100168.820312
57.5	-44.5	100021.671875
57.75	-44.5	99871.578125
58	-44.5	99718.234375
58.25	-44.5	99561.3125
58.5	-44.5	99400.4609375
58.75	-44.5	99235.3046875
59	-44.5	99065.4375
59.25	-44.5	98890.421875
59.5	-44.5	98709.7421875
59.75	-44.5	98522.921875
60	-44.5	98329.3984375
60.25	-44.5	98128.5390625
60.5	-44.5	97919.7265625
60.75	-44.5	97702.2578125
61	-44.5	97475.40625
61.25	-44.5	97238.375
61.5	-44.5	96990.3515625
61.75	-44.5	96730.4609375
62	-44.5	96457.8046875
62.25	-44.5	96171.484375
62.5	-44.5	95870.515625
62.75	-44.5	95553.984375
63	-44.5	95220.96875
63.25	-44.5	94870.5546875
63.5	-44.5	94501.921875
63.75	-44.5	94114.296875
64	-44.5	93707.046875
64.25	-44.5	100000
64.5	-44.5	100000
64.75	-44.5	100000
65	-44.5	100000
65.25	-44.5	100000
65.5	-44.5	100000
65.75	-44.5	100000
66	-44.5	100000
66.25	-44.5	100000
66.5	-44.5	100000
66.75	-44.5	100000
67	-44.5	100000
67.25	-44.5	100000
67.5	-44.5	100000
67.75	-44.5	99999.9921875
68	-44.5	100000
68.25	-44.5	100000
68.5	-44.5	100000
68.75	-44.5	100000
69	-44.5	100000
69.25	-44.5	100000
69.5	-44.5	100000
69.75	-44.5	100000
70	-44.5	100000
70.25	-44.5	100000
70.5	-44.5	100000
70.75	-44.5	100000
71	-44.5	100000
71.25	-44.5	99999.9921875
71.5	-44.5	100000
71.75	-44.5	100000
72	-44.5	100000
72.25	-44.5	100000
72.5	-44.5	100000
72.75	-44.5	100000
73	-44.5	100000
73.25	-44.5	100000
73.5	-44.5	100000
73.75	-44.5	100000
74	-44.5	100000
74.25	-44.5	100000
74.5	-44.5	99999.9921875
74.75	-44.5	100000
75	-44.5	100000
75.25	-44.5	100000
75.5	-44.5	100000
75.75	-44.5	100000
76	-44.5	100000
76.25	-44.5	100000
76.5	-44.5	100000
76.75	-44.5	99999.9921875
77	-44.5	100000
77.25	-44.5	100000
77.5	-44.5	99999.9921875
77.75	-44.5	100000
78	-44.5	100000
78.25	-44.5	100000
78.5	-44.5	100000
78.75	-44.5	100000
79	-44.5	99999.9921875
79.25	-44.5	100000
79.5	-44.5	100000
79.75	-44.5	100000
80	-44.5	100000
80.25	-44.5	99999.9921875
80.5	-44.5	100000
15	-44.25	126222.578125
15.25	-44.25	125779.929688
15.5	-44.25	125357.96875
15.75	-44.25	124957.75
16	-44.25	124579.414062
16.25	-44.25	124222.59375
16.5	-44.25	123886.476562
16.75	-44.25	123570.046875
17	-44.25	123272.140625
17.25	-44.25	122991.453125
17.5	-44.25	122726.703125
17.75	-44.25	122476.5
18	-44.25	122239.476562
18.25	-44.25	122014.265625
18.5	-44.25	121799.523438
18.75	-44.25	121593.953125
19	-44.25	121396.265625
19.25	-44.25	121205.226562
19.5	-44.25	121019.734375
19.75	-44.25	120838.664062
20	-44.25	120661.046875
20.25	-44.25	120485.960938
20.5	-44.25	120312.617188
20.75	-44.25	120140.328125
21	-44.25	119968.453125
21.25	-44.25	119796.554688
21.5	-44.25	119624.257812
21.75	-44.25	119451.320312
22	-44.25	119277.585938
22.25	-44.25	119103.007812
22.5	-44.25	118927.664062
22.75	-44.25	118751.664062
23	-44.25	118575.265625
23.25	-44.25	118398.734375
23.5	-44.25	118222.359375
23.75	-44.25	118046.515625
24	-44.25	117871.515625
24.25	-44.25	117697.75
24.5	-44.25	117525.46875
24.75	-44.25	117354.945312
25	-44.25	117186.382812
25.25	-44.25	117019.867188
25.5	-44.25	116855.4375
25.75	-44.25	116693.015625
26	-44.25	116532.46875
26.25	-44.25	116373.515625
26.5	-44.25	116215.796875
26.75	-44.25	116058.945312
27	-44.25	115902.453125
27.25	-44.25	115745.84375
27.5	-44.25	115588.578125
27.75	-44.25	115430.09375
28	-44.25	115269.914062
28.25	-44.25	115107.554688
28.5	-44.25	114942.632812
28.75	-44.25	114774.8125
29	-44.25	114603.859375
29.25	-44.25	114429.679688
29.5	-44.25	114252.21875
29.75	-44.25	114071.65625
30	-44.25	113888.1875
30.25	-44.25	113702.203125
30.5	-44.25	113514.148438
30.75	-44.25	113324.539062
31	-44.25	113134.054688
31.25	-44.25	112943.367188
31.5	-44.25	112753.21875
31.75	-44.25	112564.3125
32	-44.25	112377.359375
32.25	-44.25	112193.0625
32.5	-44.25	112012.015625
32.75	-44.25	111834.804688
33	-44.25	111661.875
33.25	-44.25	111493.578125
33.5	-44.25	111330.226562
33.75	-44.25	111171.921875
34	-44.25	111018.828125
34.25	-44.25	110870.898438
34.5	-44.25	110728.054688
34.75	-44.25	110590.164062
35	-44.25	110457.015625
35.25	-44.25	110328.414062
35.5	-44.25	110204.046875
35.75	-44.25	110083.65625
36	-44.25	109966.945312
36.25	-44.25	109853.554688
36.5	-44.25	109743.21875
36.75	-44.25	109635.609375
37	-44.25	109530.4375
37.25	-44.25	109427.390625
37.5	-44.25	109326.140625
37.75	-44.25	109226.445312
38	-44.25	109127.984375
38.25	-44.25	109030.515625
38.5	-44.25	108933.765625
38.75	-44.25	108837.476562
39	-44.25	108741.414062
39.25	-44.25	108645.367188
39.5	-44.25	108549.109375
39.75	-44.25	108452.460938
40	-44.25	108355.257812
40.25	-44.25	108257.335938
40.5	-44.25	108158.59375
40.75	-44.25	108058.875
41	-44.25	107958.125
41.25	-44.25	107856.265625
41.5	-44.25	107753.242188
41.75	-44.25	107649.023438
42	-44.25	107543.601562
42.25	-44.25	107436.929688
42.5	-44.25	107329.054688
42.75	-44.25	107219.992188
43	-44.25	107109.757812
43.25	-44.25	106998.414062
43.5	-44.25	106885.96875
43.75	-44.25	106772.5
44	-44.25	106658.0625
44.25	-44.25	106542.710938
44.5	-44.25	106426.5
44.75	-44.25	106309.5
45	-44.25	106191.773438
45.25	-44.25	106073.382812
45.5	-44.25	105954.40625
45.75	-44.25	105834.882812
46	-44.25	105714.882812
46.25	-44.25	105594.46875
46.5	-44.25	105473.703125
46.75	-44.25	105352.625
47	-44.25	105231.296875
47.25	-44.25	105109.765625
47.5	-44.25	104988.078125
47.75	-44.25	104866.257812
48	-44.25	104744.359375
48.25	-44.25	104622.414062
48.5	-44.25	104500.453125
48.75	-44.25	104378.5
49	-44.25	104256.59375
49.25	-44.25	104134.71875
49.5	-44.25	104012.921875
49.75	-44.25	103891.210938
50	-44.25	103769.585938
50.25	-44.25	103648.0625
50.5	-44.25	103526.625
50.75	-44.25	103405.273438
51	-44.25	103284.015625
51.25	-44.25	103162.820312
51.5	-44.25	103041.671875
51.75	-44.25	102920.554688
52	-44.25	102799.445312
52.25	-44.25	102678.296875
52.5	-44.25	102557.085938
52.75	-44.25	102435.757812
53	-44.25	102314.273438
53.25	-44.25	102192.5625
53.5	-44.25	102070.578125
53.75	-44.25	101948.242188
54	-44.25	101825.484375
54.25	-44.25	101702.21875
54.5	-44.25	101578.34375
54.75	-44.25	101453.765625
55	-44.25	101328.375
55.25	-44.25	101202.054688
55.5	-44.25	101074.671875
55.75	-44.25	100946.070312
56	-44.25	100816.117188
56.25	-44.25	100684.632812
56.5	-44.25	100551.429688
56.75	-44.25	100416.320312
57	-44.25	100279.085938
57.25	-44.25	100139.492188
57.5	-44.25	99997.3125
57.75	-44.25	99852.25
58	-44.25	99704.015625
58.25	-44.25	99552.296875
58.5	-44.25	99396.7421875
58.75	-44.25	99236.9921875
59	-44.25	99072.6328125
59.25	-44.25	98903.21875
59.5	-44.25	98728.2890625
59.75	-44.25	98547.3203125
60	-44.25	98359.7578125
60.25	-44.25	98165
60.5	-44.25	97962.3828125
60.75	-44.25	97751.2265625
61	-44.25	97530.7734375
61.25	-44.25	97300.21875
61.5	-44.25	97058.71875
61.75	-44.25	96805.375
62	-44.25	96539.2578125
62.25	-44.25	96259.3828125
62.5	-44.25	95964.7578125
62.75	-44.25	95654.3671875
63	-44.25	95327.1953125
63.25	-44.25	94982.265625
63.5	-44.25	94618.6484375
63.75	-44.25	94235.4609375
64	-44.25	93831.9765625
64.25	-44.25	100000
64.5	-44.25	100000
64.75	-44.25	100000
65	-44.25	100000
65.25	-44.25	100000
65.5	-44.25	100000
65.75	-44.25	100000
66	-44.25	100000
66.25	-44.25	100000
66.5	-44.25	100000
66.75	-44.25	100000
67	-44.25	100000
67.25	-44.25	100000
67.5	-44.25	100000
67.75	-44.25	100000
68	-44.25	100000
68.25	-44.25	99999.9921875
68.5	-44.25	100000
68.75	-44.25	100000
69	-44.25	100000
69.25	-44.25	100000
69.5	-44.25	100000
69.75	-44.25	100000
70	-44.25	100000
70.25	-44.25	100000
70.5	-44.25	100000
70.75	-44.25	100000
71	-44.25	99999.9921875
71.25	-44.25	100000
71.5	-44.25	100000
71.75	-44.25	100000
72	-44.25	100000
72.25	-44.25	100000
72.5	-44.25	100000
72.75	-44.25	100000
73	-44.25	100000
73.25	-44.25	100000
73.5	-44.25	100000
73.75	-44.25	100000
74	-44.25	100000
74.25	-44.25	99999.9921875
74.5	-44.25	100000
74.75	-44.25	100000
75	-44.25	100000
75.25	-44.25	100000
75.5	-44.25	100000
75.75	-44.25	100000
76	-44.25	100000
76.25	-44.25	100000
76.5	-44.25	99999.9921875
76.75	-44.25	100000.007812
77	-44.25	100000
77.25	-44.25	100000
77.5	-44.25	100000
77.75	-44.25	100000.007812
78	-44.25	100000
78.25	-44.25	100000
78.5	-44.25	100000
78.75	-44.25	100000
79	-44.25	100000
79.25	-44.25	100000
79.5	-44.25	100000
79.75	-44.25	100000
80	-44.25	100000
