# Test data for ascii data initial conditions.
# Only next line is parsed in format: [nlongitude] [ncolatitude] because of keyword "POINTS:"
# POINTS: 201 241
# Columns: longitude colatitude litho crust
0.711222 1.22173 100000	39046 26023 13052 3081.84008789 2899.90991211 2787.33007812
0.715585 1.22173 100000	44907 29680 14476 3118.86010742 2932.38989258 2826.23999023
0.719948 1.22173 100000	46315 30587 14867 3112.88989258 2926.12011719 2822.36010742
0.724312 1.22173 100000	46986 31055.0019531 15131 3106.98999023 2920.57006836 2817
0.728675 1.22173 100000	47656 31523 15393.9990234 3101.08007812 2915.02001953 2811.64990234
0.733038 1.22173 100000	48327 31992 15657.9990234 3095.16992188 2909.45996094 2806.29003906
0.737402 1.22173 100000	48962 32425 15887 3090 2904.60009766 2801.60009766
0.741765 1.22173 100000	49154 32555 15958 3084.91992188 2899.82006836 2796.98999023
0.746128 1.22173 100000	49307 32674.0019531 16045 3078.7800293 2894.05004883 2791.42993164
0.750492 1.22173 100000	49460 32793 16132 3072.63989258 2888.2800293 2785.86010742
0.754855 1.22173 100000	49613 32911 16219 3066.5 2882.51000977 2780.29003906
0.759218 1.22173 100000	49798 33052 16318 3060.60009766 2876.9699707 2774.94995117
0.763582 1.22173 100000	50140.0039062 33334 16534 3066.82006836 2882.81005859 2780.59008789
0.767945 1.22173 100000	50483 33616 16750 3073.04003906 2888.65991211 2786.22998047
0.772308 1.22173 100000	50825 33898 16966 3079.26000977 2894.51000977 2791.87011719
0.776672 1.22173 100000	51105 34147 17180 3083.69995117 2898.67993164 2795.88989258
0.781035 1.22173 100000	51281 34337 17382 3081.27001953 2896.38989258 2793.67993164
0.785398 1.22173 100000	51356 34471 17574 3073.26000977 2888.87011719 2786.41992188
0.789761 1.22173 100000	51432 34605 17767 3065.26000977 2881.34008789 2779.16992188
0.794125 1.22173 100000	51508 34740 17960 3057.25 2873.82006836 2771.90991211
0.798488 1.22173 100000	51870 35043 18207 3054.10009766 2870.85009766 2769.05004883
0.802851 1.22173 100000	51732 35001 18263 3046.68994141 2863.87988281 2762.33007812
0.807215 1.22173 100000	51594 34959 18320 3039.27001953 2856.90991211 2755.61010742
0.811578 1.22173 100000	51456 34916 18377 3031.86010742 2849.93994141 2748.87988281
0.815941 1.22173 100000	51256 34864 18474 3030 2848.19995117 2747.19995117
0.820305 1.22173 100000	51021 34785 18552 3030 2848.19995117 2747.19995117
0.824668 1.22173 100000	50780 34695 18615 3030 2848.19995117 2747.19995117
0.829031 1.22173 100000	50539 34606 18678 3030 2848.19995117 2747.19995117
0.833395 1.22173 100000	50281 35104 19030 3031.5 2850.87988281 2756.7800293
0.837758 1.22173 100000	50029 35841 19491 3033.60009766 2854.63989258 2770.26000977
0.842121 1.22173 100000	49810 36571 19922 3035.70996094 2858.40991211 2783.72998047
0.846485 1.22173 100000	49592 37302 20353 3037.81005859 2862.16992188 2797.20996094
0.850848 1.22173 100000	49356 37467 20553 3038.5 2863.39990234 2801.60009766
0.855211 1.22173 100000	49110 37359 20642 3038.5 2863.39990234 2801.60009766
0.859575 1.22173 100000	47363 35834 19959 3018.62988281 2843.13989258 2781.63989258
0.863938 1.22173 100000	44556 33308 18730 2984.7199707 2808.56005859 2747.58007812
0.868301 1.22173 100000	42716 31433 17800 2969.32006836 2791.36010742 2730.52001953
0.872665 1.22173 100000	41430 29930 17041 2964.5 2784.10009766 2723.17993164
0.877028 1.22173 100000	40144 28428 16281 2959.68994141 2776.84008789 2715.83007812
0.881391 1.22173 100000	41828 29515 16835 2991.61010742 2806.56005859 2744.87988281
0.885755 1.22173 100000	41057 29007 16598 2982.86010742 2798.35009766 2736.85009766
0.890118 1.22173 100000	38522 27315 15773 2945.63989258 2763.43994141 2702.69995117
0.894481 1.22173 100000	35987 25623.0019531 14949 2908.41992188 2728.52001953 2668.55004883
0.898845 1.22173 100000	33452 23932 14124 2871.19995117 2693.60009766 2634.39990234
0.903208 1.22173 100000	31441 22542 13375 2836.58007812 2661.12011719 2602.62988281
0.907571 1.22173 100000	30868 22066 12999 2824.27001953 2649.58007812 2591.34008789
0.911935 1.22173 100000	30295 21591 12622 2811.9699707 2638.04003906 2580.06005859
0.916298 1.22173 100000	29723 21115 12246 2799.66992188 2626.48999023 2568.77001953
0.920661 1.22173 100000	30994.0019531 21937 12606 2823.70996094 2649.04003906 2590.82006836
0.925025 1.22173 100000	34011 23985 13656 2882.01000977 2703.73999023 2644.32006836
0.929388 1.22173 100000	37029 26033 14706 2940.31005859 2758.43994141 2697.81005859
0.933751 1.22173 100000	40046 28081 15756 2998.62011719 2813.12988281 2751.31005859
0.938114 1.22173 100000	42413 29677 16559 3042.70996094 2854.5 2791.76000977
0.942478 1.22173 100000	42616 29811 16622 3044.79003906 2856.44995117 2793.66992188
0.946841 1.22173 100000	42310 29606 16521 3037.57006836 2849.67993164 2787.05004883
0.951204 1.22173 100000	42005 29402.0019531 16420 3030.35009766 2842.90991211 2780.41992188
0.955568 1.22173 100000	42004 29382 16380 3026.39990234 2839.19995117 2776.80004883
0.959931 1.22173 100000	42428 29624 16432 3026.16992188 2838.98999023 2776.59008789
0.964294 1.22173 100000	41299 28824 15970 3032.26000977 2844.69995117 2782.16992188
0.968658 1.22173 100000	40170 28024 15508 3038.34008789 2850.39990234 2787.76000977
0.973021 1.22173 100000	39323 27401 15118 3038.20996094 2850.2800293 2787.63989258
0.977384 1.22173 100000	38853 27015 14825 3029.76000977 2842.35009766 2779.87988281
0.981748 1.22173 100000	37971 26355.0019531 14399 3012.19995117 2825.87988281 2763.77001953
0.986111 1.22173 100000	35022 24321 13305 2948.98999023 2766.58007812 2705.77001953
0.990474 1.22173 100000	33085 22945 12505 2917 2736.56005859 2676.41992188
0.994838 1.22173 100000	32510 22455 12099 2926.98999023 2745.93994141 2685.59008789
0.999201 1.22173 100000	31936 21964 11693 2936.97998047 2755.31005859 2694.75
1.00356 1.22173 100000	30957 21051 11145 2956.80004883 2773.11010742 2695.40991211
1.00793 1.22173 100000	28418 19083 10198 2966.88989258 2783.32006836 2674.88989258
1.01229 1.22173 100000	24821 16754 9076 2941.29003906 2763.92993164 2647.14990234
1.01665 1.22173 100000	21224 14425 7954.00048828 2915.68994141 2744.5300293 2619.41992188
1.02102 1.22173 100000	17627 12096 6832.00048828 2890.09008789 2725.13989258 2591.68994141
1.02538 1.22173 100000	16172.9990234 10878 6350.00048828 2880.70996094 2715.88989258 2565.19995117
1.02974 1.22173 100000	16011 10014 6144.00048828 2885.51000977 2713.5 2524.43994141
1.03411 1.22173 100000	15849.0009766 9151 5937.00048828 3000 3000 3000
1.03847 1.22173 100000	15686.9990234 8288 5730 3000 3000 3000
1.04283 1.22173 100000	15991 8155 5914 3000 3000 3000
1.0472 1.22173 100000	16051.0009766 8156 5838 3000 3000 3000
1.05156 1.22173 100000	16112.0009766 8157 5762 3000 3000 3000
1.05592 1.22173 100000	16173 8157.99951172 5685 3000 3000 3000
1.06029 1.22173 100000	15940 8083 5653 3000 3000 3000
1.06465 1.22173 100000	15621 7993.99951172 5647 3000 3000 3000
1.06901 1.22173 100000	15874.9990234 8343 6043.00048828 3000 3000 3000
1.07338 1.22173 100000	16129 8691.99902344 6440 3000 3000 3000
1.07774 1.22173 100000	16458 8972 6648 3000 3000 3000
1.0821 1.22173 100000	16787 9252 6854 3000 3000 3000
1.08647 1.22173 100000	16935.9980469 9431 7002 3000 3000 3000
1.09083 1.22173 100000	16592 9327 6977 3000 3000 3000
1.09519 1.22173 100000	16253 9200 6918 3000 3000 3000
1.09956 1.22173 100000	15915 9073 6859 3000 3000 3000
1.10392 1.22173 100000	15575.9990234 8946 6799 3000 3000 3000
1.10828 1.22173 100000	15332 8889 6803 3000 3000 3000
1.11265 1.22173 100000	15191 8907 6871 3000 3000 3000
1.11701 1.22173 100000	15049.0009766 8925 6940 3000 3000 3000
1.12137 1.22173 100000	14907.9990234 8942.99902344 7008 3000 3000 3000
1.12574 1.22173 100000	15090 9105 7162 3000 3000 3000
1.1301 1.22173 100000	15215.0009766 9172 7212 3000 3000 3000
1.13446 1.22173 100000	15273.9990234 9176 7202 3000 3000 3000
0.261799 1.22609 100000	47569 31921.9980469 16272.0009766 3056.5300293 2873.13989258 2771.26000977
0.266163 1.22609 100000	47245 31690.9980469 16132.0009766 3053.95996094 2870.7199707 2768.91992188
0.270526 1.22609 100000	46939 31494.0019531 16042.0009766 3051.42993164 2868.34008789 2766.62988281
0.274889 1.22609 100000	46633 31296.0019531 15952.0009766 3048.88989258 2865.95996094 2764.33007812
0.279253 1.22609 100000	46314 31085 15848 3046.37011719 2863.59008789 2762.04003906
0.283616 1.22609 100000	46031 30878 15719 3044.34008789 2861.67993164 2760.19995117
0.287979 1.22609 100000	47233 31680 16121 3049.41992188 2866.44995117 2764.80004883
0.292343 1.22609 100000	48435 32483 16524 3054.48999023 2871.2199707 2769.39990234
0.296706 1.22609 100000	49637 33286 16926 3059.56005859 2875.98999023 2774
0.301069 1.22609 100000	50335 33748 17153 3062.15991211 2878.42993164 2776.36010742
0.305433 1.22609 100000	50236 33672 17104 3060 2876.39990234 2774.39990234
0.309796 1.22609 100000	50206 33641 17076 3060 2876.39990234 2774.39990234
0.314159 1.22609 100000	50176 33610 17049 3060 2876.39990234 2774.39990234
0.318523 1.22609 100000	50168 33598 17038 3060 2876.39990234 2774.39990234
0.322886 1.22609 100000	50220 33670 17132 3063.94995117 2880.11010742 2777.97998047
0.327249 1.22609 100000	50315 33798 17293 3070.26000977 2886.04003906 2783.69995117
0.331613 1.22609 100000	50410 33926 17455 3076.57006836 2891.9699707 2789.41992188
0.335976 1.22609 100000	50505 34055 17617 3082.87988281 2897.89990234 2795.13989258
0.340339 1.22609 100000	50497 34069 17653 3090.77001953 2905.32006836 2802.30004883
0.344703 1.22609 100000	50275 33980 17697 3084.42993164 2899.36010742 2796.55004883
0.349066 1.22609 100000	50053 33892 17742 3078.08007812 2893.39990234 2790.80004883
0.353429 1.22609 100000	49831 33803 17787 3071.73999023 2887.43994141 2785.05004883
0.357792 1.22609 100000	49145 33368 17601 3065.33007812 2881.40991211 2779.22998047
0.362156 1.22609 100000	48353 32855 17364 3057.83007812 2874.36010742 2772.42993164
0.366519 1.22609 100000	47226 32097 16975 3045.05004883 2862.35009766 2760.85009766
0.370882 1.22609 100000	46099 31339 16586 3032.27001953 2850.34008789 2749.26000977
0.375246 1.22609 100000	45386 30846.9980469 16313.9990234 3019.40991211 2838.23999023 2737.60009766
0.379609 1.22609 100000	44712 30378.9980469 16051.9990234 3006.54003906 2826.13989258 2725.92993164
0.383972 1.22609 100000	44360 30130.0019531 15905.0009766 3000 2820 2720
0.388336 1.22609 100000	44342 30107.0019531 15876.0009766 3000 2820 2720
0.392699 1.22609 100000	43210 29299 15396.0009766 2979.88989258 2801.10009766 2701.77001953
0.397062 1.22609 100000	41951 28403 14864.0009766 2957.51000977 2780.06005859 2681.47998047
0.401426 1.22609 100000	40692 27506 14333.0009766 2935.12988281 2759.02001953 2661.17993164
0.405789 1.22609 100000	40505 27353 14213.0009766 2934.23999023 2758.18994141 2660.37988281
0.410152 1.22609 100000	41426 27933 14452.0009766 2944.29003906 2767.62988281 2669.48999023
0.414516 1.22609 100000	42480 28600 14732 2955.31005859 2777.98999023 2679.47998047
0.418879 1.22609 100000	43535 29267 15012.0009766 2966.33007812 2788.35009766 2689.47998047
0.423242 1.22609 100000	44391 29807 15236 2976.2800293 2797.69995117 2698.48999023
0.427606 1.22609 100000	44145 29617.9980469 15102 2974.95996094 2798.58007812 2699.25
0.431969 1.22609 100000	44246 29685 15130 2982.89990234 2805.19995117 2705.66992188
0.436332 1.22609 100000	44348 29751 15157 2990.83007812 2811.81005859 2712.08007812
0.440696 1.22609 100000	44449 29817 15184 2998.77001953 2818.42993164 2718.5
0.445059 1.22609 100000	43434 29128 14820 2991.16992188 2811.69995117 2711.98999023
0.449422 1.22609 100000	42082 28208 14329 2978.33007812 2799.62988281 2700.35009766
0.453786 1.22609 100000	40730 27287 13838 2965.5 2787.57006836 2688.7199707
0.458149 1.22609 100000	39378 26367 13346 2952.65991211 2775.5 2677.08007812
0.462512 1.22609 100000	39108 26180 13240 2953.19995117 2776.01000977 2677.57006836
0.466876 1.22609 100000	40312 26991 13658 2974.75 2796.26000977 2697.11010742
0.471239 1.22609 100000	41516 27802 14077 2996.29003906 2816.52001953 2716.63989258
0.475602 1.22609 100000	42719 28613 14496 3017.84008789 2836.77001953 2736.16992188
0.479966 1.22609 100000	43560 29179 14786 3031.60009766 2848.59008789 2747.62011719
0.484329 1.22609 100000	42906 28756 14596 3019.92993164 2845.73999023 2744.54003906
0.488692 1.22609 100000	42252 28332 14406 3008.25 2842.88989258 2741.4699707
0.493056 1.22609 100000	41598 27909 14217 2996.58007812 2840.04003906 2738.38989258
0.497419 1.22609 100000	41015 27534 14051 2984.75 2831.7199707 2730.26000977
0.501782 1.22609 100000	40466 27180 13891 2972.93994141 2820.27001953 2719.2199707
0.506145 1.22609 100000	39895 26802 13707 2961.41992188 2809 2708.37011719
0.510509 1.22609 100000	39324 26425 13523 2949.90991211 2797.7199707 2697.51000977
0.514872 1.22609 100000	38753 26048 13339 2938.38989258 2786.43994141 2686.64990234
0.519235 1.22609 100000	39099 26272 13443 2937.14990234 2790.52001953 2690.37011719
0.523599 1.22609 100000	39851 26759 13668 2941.02001953 2800.01000977 2699.29003906
0.527962 1.22609 100000	41088 27555 14020 2952.91992188 2811.34008789 2710.20996094
0.532325 1.22609 100000	42325 28351 14372 2964.82006836 2822.66992188 2721.12988281
0.536689 1.22609 100000	43562 29147 14724 2976.7199707 2834 2732.06005859
0.541052 1.22609 100000	43719 29225 14722 2978.39990234 2835.60009766 2733.60009766
0.545415 1.22609 100000	43562 29094 14618 2977.08007812 2834.34008789 2732.38989258
0.549779 1.22609 100000	42341 28262 14181 2965.5300293 2823.34008789 2721.79003906
0.554142 1.22609 100000	41120 27431 13743 2953.97998047 2812.35009766 2711.17993164
0.558505 1.22609 100000	39899 26599 13305 2942.42993164 2801.35009766 2700.58007812
0.562869 1.22609 100000	38700 25794 12897 2930.7800293 2790.27001953 2689.89990234
0.567232 1.22609 100000	37680 25111 12552 2921.72998047 2781.63989258 2681.58007812
0.571595 1.22609 100000	38891 25928 12973 2944.93994141 2803.73999023 2702.88989258
0.575959 1.22609 100000	40102 26745 13395 2968.14990234 2825.84008789 2724.18994141
0.580322 1.22609 100000	41312 27562 13816 2991.36010742 2847.93994141 2745.5
0.584685 1.22609 100000	42506 28360 14215 3014.77001953 2870.22998047 2766.97998047
0.589049 1.22609 100000	43700 29157 14614 3038.17993164 2892.51000977 2788.45996094
0.593412 1.22609 100000	43098 28742 14387 3042.89990234 2897 2792.79003906
0.597775 1.22609 100000	42595 28395 14196 3048.64990234 2902.47998047 2798.08007812
0.602139 1.22609 100000	42088 28045 14003 3053.97998047 2907.56005859 2802.9699707
0.606502 1.22609 100000	41470 27620 13774 3048.07006836 2901.92993164 2797.54003906
0.610865 1.22609 100000	40853 27196 13545 3042.15991211 2896.30004883 2792.12011719
0.615229 1.22609 100000	38649 25710 12776 3013.09008789 2868.62988281 2765.43994141
0.619592 1.22609 100000	36452 24228 12009 2984.12011719 2841.04003906 2738.85009766
0.623955 1.22609 100000	34289 22769 11254 2955.80004883 2814.08007812 2712.86010742
0.628319 1.22609 100000	33311 22100 10894 2949.9699707 2808.54003906 2707.51000977
0.632682 1.22609 100000	32332.9980469 21431 10535 2944.13989258 2802.98999023 2702.15991211
0.637045 1.22609 100000	28722.9980469 18949 9459 2969.06005859 2818.25 2709.68994141
0.641409 1.22609 100000	25037 16413 8362.00097656 2994.87988281 2834.12011719 2717.61010742
0.645772 1.22609 100000	21346 13875.9990234 7265 3020.85009766 2850.13989258 2725.65991211
0.650135 1.22609 100000	18749 11747.9980469 6245 3004.89990234 2826.60009766 2695.88989258
0.654498 1.22609 100000	16153 9619.00097656 5225.00048828 2988.94995117 2803.07006836 2666.12988281
0.658862 1.22609 100000	16489.0019531 9961 5596.00048828 2959.39990234 2775.05004883 2639.19995117
0.663225 1.22609 100000	16937.9980469 10396 6021 2929.33007812 2746.85009766 2612.38989258
0.667588 1.22609 100000	17518.9980469 10896.9990234 6465 2897.13989258 2716.65991211 2583.67993164
0.671952 1.22609 100000	15717 10222.9990234 6549 2903.25 2722.38989258 2589.12988281
0.676315 1.22609 100000	13915 9549 6632 2909.36010742 2728.12988281 2594.58007812
0.680678 1.22609 100000	13823.9990234 9660 6670 2905.47998047 2728.06005859 2594.52001953
0.685042 1.22609 100000	13741.0009766 9775 6707 2901.54003906 2727.9699707 2594.42993164
0.689405 1.22609 100000	13658.0019531 9888.99902344 6743.99951172 2897.61010742 2727.87988281 2594.35009766
0.693768 1.22609 100000	16533.0019531 11887 7627.99951172 2932.73999023 2764.7199707 2629.38989258
0.698132 1.22609 100000	19840.9980469 14146 8618.00097656 2971.57006836 2804.69995117 2667.87988281
0.702495 1.22609 100000	26304.9980469 18186 10212.0009766 3019.33007812 2847.32006836 2716.43994141
0.706858 1.22609 100000	32770 22227 11806 3067.09008789 2889.93994141 2764.98999023
0.711222 1.22609 100000	39235 26267 13401 3114.86010742 2932.56005859 2813.55004883
0.715585 1.22609 100000	43019 28604 14240 3114.88989258 2930.12988281 2819.25
0.719948 1.22609 100000	46066 30488 14914 3108.7800293 2922.26000977 2818.62988281
0.724312 1.22609 100000	46736 30956 15177 3102.87988281 2916.69995117 2813.27001953
0.728675 1.22609 100000	47406 31424 15441 3096.9699707 2911.14990234 2807.91992188
0.733038 1.22609 100000	48077 31892 15704 3091.06005859 2905.60009766 2802.56005859
0.737402 1.22609 100000	48511 32129 15745 3090 2904.60009766 2801.60009766
0.741765 1.22609 100000	48838 32299 15761 3088.48999023 2903.17993164 2800.22998047
0.746128 1.22609 100000	48991 32418 15848 3082.35009766 2897.40991211 2794.66992188
0.750492 1.22609 100000	49144 32536.0019531 15935 3076.20996094 2891.63989258 2789.10009766
0.754855 1.22609 100000	49297 32655 16022 3070.07006836 2885.87011719 2783.5300293
0.759218 1.22609 100000	49801.0039062 33061 16327 3068.22998047 2884.12988281 2781.86010742
0.763582 1.22609 100000	50329 33487 16648 3070.57006836 2886.33007812 2783.97998047
0.767945 1.22609 100000	50675 33768 16858 3077.36010742 2892.70996094 2790.13989258
0.772308 1.22609 100000	51021 34049 17068 3084.13989258 2899.09008789 2796.29003906
0.776672 1.22609 100000	51367 34329 17279 3090.92993164 2905.4699707 2802.43994141
0.781035 1.22609 100000	51097 34204 17299 3082.26000977 2897.33007812 2794.59008789
